person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,income_per_credit_year,credit_history_to_age_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
33,10.727684925086583,1.0,1,8.294299608857235,5.99,0,0.09,0,10,0.08771929824561403,4145.454545454545,0.30303030303030304,1,0,0,0,0,1,0,0,0,0
43,11.427378469795439,0.0,4,9.036106025364846,14.84,1,0.08,0,14,0.0915032679738562,6120.0,0.32558139534883723,1,0,0,0,0,0,0,1,0,0
33,10.87806606028079,6.0,3,8.81001204797317,13.49,0,0.13,0,6,0.12641509433962264,7571.428571428572,0.18181818181818182,0,0,0,1,0,0,1,0,0,0
22,10.463131911491967,5.0,1,8.517393171418904,7.9,0,0.14,0,3,0.14285714285714285,8750.0,0.13636363636363635,1,0,0,0,0,0,0,1,0,0
26,11.496806245590331,4.0,1,9.042040056544483,6.99,0,0.09,0,2,0.0858739837398374,32800.0,0.07692307692307693,1,0,0,0,0,0,0,0,0,1
24,10.181157167204903,2.0,2,8.764209507142004,10.37,0,0.24,0,3,0.24242424242424243,6600.0,0.125,0,0,0,1,0,0,0,1,0,0
23,11.914288839123973,7.0,1,8.853808274977197,8.94,0,0.05,0,2,0.04685878769622118,49795.0,0.08695652173913043,0,0,1,0,0,0,0,0,1,0
23,10.262734186842678,2.0,2,9.210440366976517,10.75,0,0.35,0,2,0.34911325233905877,9548.0,0.08695652173913043,1,0,0,0,0,1,0,0,0,0
22,10.463246187411299,1.0,2,9.105090961257085,10.0,0,0.26,0,2,0.2571134727459719,11668.0,0.09090909090909091,0,0,1,0,0,0,0,0,0,1
27,10.308985993422082,2.0,2,8.343077871169383,12.53,0,0.14,0,10,0.14,2727.2727272727275,0.37037037037037035,0,0,0,1,0,0,0,0,0,1
26,10.422311107413181,4.0,4,8.101980731853192,15.65,0,0.1,0,4,0.09821428571428571,6720.0,0.15384615384615385,0,0,0,1,0,0,0,1,0,0
26,10.239995502805316,4.0,1,9.726213236963687,7.88,0,0.6,0,4,0.5982142857142857,5600.0,0.15384615384615385,0,0,1,0,0,1,0,0,0,0
26,10.602243971860585,0.0,1,8.853808274977197,7.4,0,0.17,0,2,0.17402545743834527,13408.0,0.07692307692307693,1,0,0,0,0,0,0,0,1,0
30,10.545367754151743,5.0,5,9.210440366976517,17.99,1,0.26,0,6,0.2631578947368421,5428.571428571428,0.2,1,0,0,0,0,1,0,0,0,0
60,11.49273296168228,1.0,4,9.61587214452889,16.29,1,0.15,1,25,0.15306122448979592,3769.230769230769,0.4166666666666667,0,0,0,1,1,0,0,0,0,0
25,10.571342565808699,4.0,4,9.61587214452889,12.92,1,0.38,0,2,0.38461538461538464,13000.0,0.08,0,0,0,1,0,0,1,0,0,0
23,10.043292972227004,0.0,2,8.372398606513004,11.11,0,0.19,0,3,0.18804347826086956,5750.0,0.13043478260869565,0,0,0,1,0,0,0,0,1,0
26,10.34177474101152,5.0,2,8.294299608857235,10.33,0,0.13,0,2,0.12903225806451613,10333.333333333334,0.07692307692307693,1,0,0,0,0,1,0,0,0,0
23,10.985309671896763,0.0,4,9.105090961257085,15.28,1,0.15,0,4,0.15254237288135594,11800.0,0.17391304347826086,0,0,0,1,0,0,1,0,0,0
27,10.422311107413181,11.0,1,9.61587214452889,5.79,1,0.45,0,8,0.44642857142857145,3733.3333333333335,0.2962962962962963,0,0,0,1,1,0,0,0,0,0
25,11.630717389475995,6.0,2,9.798182590890704,11.14,0,0.16,0,3,0.16,28125.0,0.12,1,0,0,0,0,0,0,0,1,0
22,11.156264806643742,3.0,1,9.392745258631441,7.29,0,0.17,0,4,0.17142857142857143,14000.0,0.18181818181818182,0,0,0,1,0,1,0,0,0,0
23,10.165890277802454,0.0,5,9.210440366976517,16.77,1,0.38,1,3,0.38461538461538464,6500.0,0.13043478260869565,1,0,0,0,0,0,1,0,0,0
36,11.719947764402807,1.0,4,7.824445930877619,14.91,1,0.02,1,14,0.02032520325203252,8200.0,0.3888888888888889,1,0,0,0,1,0,0,0,0,0
23,10.491301994830229,2.0,4,9.726213236963687,15.28,1,0.47,1,4,0.4652777777777778,7200.0,0.17391304347826086,0,0,0,1,1,0,0,0,0,0
23,10.754770319768017,3.0,2,8.824824939175638,10.65,1,0.15,0,2,0.14513788098693758,15617.333333333334,0.08695652173913043,0,0,0,1,0,0,1,0,0,0
25,10.275223507900165,5.0,3,9.392745258631441,12.84,1,0.41,1,4,0.4137360364087712,5800.8,0.16,0,0,0,1,0,0,0,0,1,0
24,11.728044909070785,5.0,2,9.392745258631441,10.36,0,0.1,0,4,0.0967741935483871,24800.0,0.16666666666666666,1,0,0,0,0,1,0,0,0,0
26,11.461642696843066,10.0,3,9.61587214452889,15.96,0,0.16,0,3,0.15789473684210525,23750.0,0.11538461538461539,1,0,0,0,0,0,1,0,0,0
22,10.932981961904135,6.0,2,9.546884034617925,12.21,0,0.25,0,3,0.25003571938848407,13998.0,0.13636363636363635,0,0,0,1,0,0,0,0,0,1
24,10.545367754151743,0.0,2,9.392745258631441,11.89,1,0.32,0,3,0.3157894736842105,9500.0,0.125,0,0,0,1,0,0,0,0,1,0
23,11.06665398721974,0.0,4,9.392745258631441,15.62,1,0.19,1,4,0.1875,12800.0,0.17391304347826086,1,0,0,0,1,0,0,0,0,0
24,11.813037464800539,4.0,3,10.085850775128717,13.79,0,0.18,0,2,0.17777777777777778,45000.0,0.08333333333333333,0,0,0,1,0,0,1,0,0,0
26,10.434145214930487,0.0,2,7.0909098220799835,9.91,0,0.04,0,3,0.03529411764705882,8500.0,0.11538461538461539,0,0,0,1,0,0,0,0,0,1
23,10.043292972227004,5.0,1,7.783640596221253,5.99,0,0.1,0,3,0.10434782608695652,5750.0,0.13043478260869565,0,0,0,1,0,1,0,0,0,0
23,10.645448706505872,0.0,1,9.04793908261736,6.92,0,0.2,0,3,0.20238095238095238,10500.0,0.13043478260869565,0,0,0,1,0,1,0,0,0,0
30,10.870034040741325,3.0,1,9.036106025364846,7.49,1,0.16,0,6,0.15976871576384663,7510.857142857143,0.2,0,0,0,1,0,0,1,0,0,0
25,10.434145214930487,7.0,4,9.169622538697624,14.54,1,0.28,0,2,0.2823529411764706,11333.333333333334,0.08,0,0,0,1,0,0,0,0,1,0
39,10.896757843893464,17.0,2,10.12667110305036,11.49,0,0.46,0,16,0.46296296296296297,3176.470588235294,0.41025641025641024,1,0,0,0,0,0,0,0,1,0
28,9.210440366976517,12.0,2,8.006700845440367,10.99,1,0.3,0,8,0.3,1111.111111111111,0.2857142857142857,0,0,0,1,0,1,0,0,0,0
24,10.993748398115178,0.0,2,8.343077871169383,10.59,0,0.07,0,2,0.07058823529411765,19833.333333333332,0.08333333333333333,1,0,0,0,0,1,0,0,0,0
23,9.65509029374725,1.0,1,8.412054873292933,5.99,1,0.29,0,4,0.28846153846153844,3120.0,0.17391304347826086,0,0,0,1,0,0,0,0,0,1
22,10.32551474894327,0.0,1,8.857372832825773,6.54,1,0.23,0,4,0.230327868852459,6100.0,0.18181818181818182,0,0,0,1,0,1,0,0,0,0
25,10.896757843893464,7.0,4,9.036106025364846,14.59,1,0.16,0,2,0.15555555555555556,18000.0,0.08,1,0,0,0,1,0,0,0,0,0
26,10.545367754151743,5.0,1,8.853808274977197,7.51,0,0.18,0,3,0.18421052631578946,9500.0,0.11538461538461539,0,0,0,1,0,1,0,0,0,0
22,11.187264574560665,2.0,3,8.81001204797317,13.47,0,0.09,1,4,0.0927926430668661,14440.8,0.18181818181818182,0,0,0,1,0,1,0,0,0,0
30,11.608244735642321,0.0,1,8.699681400989514,6.92,0,0.05,0,8,0.05454545454545454,12222.222222222223,0.26666666666666666,1,0,0,0,0,0,0,1,0,0
25,11.51293546492023,9.0,3,9.90353755128617,13.06,0,0.2,1,3,0.2,25000.0,0.12,0,0,0,1,0,0,0,0,1,0
21,10.803669227477098,4.0,3,8.699681400989514,13.72,0,0.12,0,3,0.12195121951219512,12300.0,0.14285714285714285,0,0,0,1,0,1,0,0,0,0
25,10.596659732783579,3.0,4,9.392745258631441,14.83,0,0.3,0,4,0.3,8000.0,0.16,0,0,1,0,0,1,0,0,0,0
25,9.809451560609533,0.0,3,8.412054873292933,13.61,1,0.25,0,2,0.24719841793012526,6068.0,0.08,0,0,0,1,0,1,0,0,0,0
30,10.491301994830229,8.0,2,8.517393171418904,8.88,0,0.14,0,5,0.1388888888888889,6000.0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0
25,10.308985993422082,3.0,3,8.006700845440367,12.98,0,0.1,0,3,0.1,7500.0,0.12,0,0,0,1,1,0,0,0,0,0
24,10.348205424565993,8.0,2,9.210440366976517,12.18,0,0.32,0,2,0.32051282051282054,10400.0,0.08333333333333333,0,0,1,0,0,0,0,0,1,0
24,11.461642696843066,5.0,2,9.546884034617925,10.99,0,0.15,0,2,0.14736842105263157,31666.666666666668,0.08333333333333333,0,0,0,1,0,0,0,0,0,1
21,11.23850177707664,6.0,2,9.546884034617925,12.69,0,0.18,0,3,0.18421052631578946,19000.0,0.14285714285714285,1,0,0,0,0,0,0,1,0,0
22,11.002116507732017,3.0,2,9.105090961257085,11.86,0,0.15,0,4,0.15,12000.0,0.18181818181818182,0,0,0,1,1,0,0,0,0,0
23,10.434145214930487,1.0,3,9.15915233520675,13.485,1,0.28,1,4,0.27941176470588236,6800.0,0.17391304347826086,0,0,0,1,0,0,0,0,1,0
28,11.035550735793711,0.0,3,9.503084610020228,13.06,0,0.22,1,6,0.21598968407479047,8862.857142857143,0.21428571428571427,0,0,0,1,0,0,0,0,1,0
23,10.373647419576104,0.0,5,9.132486932771318,17.19,0,0.29,0,4,0.28902637170353707,6400.8,0.17391304347826086,0,0,1,0,0,1,0,0,0,0
37,10.93133754807084,1.0,2,9.741027444837728,8.7,0,0.3,0,11,0.3041144901610018,4658.333333333333,0.2972972972972973,1,0,0,0,0,1,0,0,0,0
28,11.695255355062795,11.0,2,9.575052927597383,10.74,0,0.12,0,10,0.12,10909.09090909091,0.35714285714285715,1,0,0,0,0,1,0,0,0,0
31,10.927394254617141,7.0,3,8.294299608857235,12.73,0,0.07,0,7,0.07183908045977011,6960.0,0.22580645161290322,1,0,0,0,0,0,0,0,0,1
22,10.691967639914864,3.0,3,8.188966863648876,13.43,1,0.08,1,3,0.08181818181818182,11000.0,0.13636363636363635,0,0,0,1,0,0,1,0,0,0
30,9.966509298952284,1.0,3,8.294299608857235,12.87,0,0.19,1,7,0.18779342723004694,2662.5,0.23333333333333334,0,0,0,1,1,0,0,0,0,0
21,10.596659732783579,1.0,3,9.61587214452889,13.16,0,0.38,0,2,0.375,13333.333333333334,0.09523809523809523,0,0,1,0,0,1,0,0,0,0
22,11.050905878263567,5.0,1,9.129780864117766,5.99,0,0.15,0,4,0.14642857142857144,12600.0,0.18181818181818182,0,0,0,1,0,1,0,0,0,0
25,10.645448706505872,4.0,1,7.563200592358071,6.17,0,0.05,0,2,0.04583333333333333,14000.0,0.08,0,0,0,1,0,0,0,0,0,1
26,10.645448706505872,0.0,2,9.04793908261736,11.14,0,0.2,0,4,0.20238095238095238,8400.0,0.15384615384615385,0,0,0,1,0,0,0,1,0,0
23,10.645448706505872,2.0,2,8.556606193773073,10.25,0,0.12,0,4,0.12380952380952381,8400.0,0.17391304347826086,1,0,0,0,0,1,0,0,0,0
25,11.51293546492023,0.0,1,8.699681400989514,5.42,0,0.06,0,4,0.06,20000.0,0.16,0,0,0,1,0,0,0,0,1,0
34,10.778977123006351,4.0,2,9.287394001418473,10.99,0,0.23,0,7,0.225,6000.0,0.20588235294117646,0,0,0,1,1,0,0,0,0,0
26,9.952325334619427,0.0,1,8.476579508530941,7.75,0,0.23,0,4,0.22857142857142856,4200.0,0.15384615384615385,0,0,0,1,0,0,0,0,0,1
40,10.404293143019792,2.0,2,6.90875477931522,10.99,0,0.03,0,16,0.030303030303030304,1941.1764705882354,0.4,1,0,0,0,0,0,0,1,0,0
31,11.269732255850315,9.0,1,7.244941546337007,7.49,0,0.02,0,6,0.017854637742153526,11201.57142857143,0.1935483870967742,0,0,0,1,1,0,0,0,0,0
23,10.915106645867503,7.0,1,8.294299608857235,5.42,0,0.07,0,3,0.07272727272727272,13750.0,0.13043478260869565,1,0,0,0,1,0,0,0,0,0
32,11.328966568466898,1.0,2,9.143238568435446,10.99,0,0.11,0,6,0.11238521082744363,11885.142857142857,0.1875,0,0,0,1,0,1,0,0,0,0
50,11.695255355062795,0.0,4,8.62622695244036,15.2,0,0.05,1,13,0.04645833333333333,8571.42857142857,0.26,1,0,0,0,0,0,1,0,0,0
22,10.463131911491967,6.0,2,8.160803920954665,11.48,0,0.1,0,4,0.1,7000.0,0.18181818181818182,1,0,0,0,0,1,0,0,0,0
33,11.066591486243142,4.0,2,8.071218539969863,10.74,0,0.05,0,9,0.05000312519532471,6399.6,0.2727272727272727,0,0,0,1,0,1,0,0,0,0
27,10.463131911491967,0.0,1,8.853808274977197,8.0,0,0.2,0,7,0.2,4375.0,0.25925925925925924,0,1,0,0,0,0,0,0,0,1
21,9.862717639992917,0.0,2,8.006700845440367,10.99,1,0.16,0,2,0.15625,6400.0,0.09523809523809523,0,0,0,1,0,0,0,0,1,0
26,10.915033917272405,1.0,1,9.235130540783402,7.29,0,0.19,0,2,0.18637719106844133,18332.0,0.07692307692307693,0,0,0,1,0,0,1,0,0,0
24,10.085850775128717,0.0,2,8.589699882202986,10.99,0,0.22,0,3,0.22395833333333334,6000.0,0.125,0,0,0,1,0,0,0,1,0,0
38,10.491301994830229,13.0,2,8.922791623969637,11.36,0,0.21,0,13,0.20833333333333334,2571.4285714285716,0.34210526315789475,0,0,0,1,0,1,0,0,0,0
22,11.08221946899627,0.0,3,9.472781556562168,13.23,0,0.2,0,2,0.19998769306504216,21668.0,0.09090909090909091,1,0,0,0,0,1,0,0,0,0
32,10.586609649448985,2.0,2,8.987321812850125,9.91,0,0.2,0,10,0.20202020202020202,3600.0,0.3125,0,0,0,1,0,0,0,1,0,0
26,11.002116507732017,8.0,2,9.392745258631441,10.65,0,0.2,0,2,0.2,20000.0,0.07692307692307693,1,0,0,0,0,0,1,0,0,0
22,10.278527816830314,2.0,4,8.740496729931813,16.07,1,0.21,0,4,0.21477663230240548,5820.0,0.18181818181818182,0,0,0,1,0,0,0,0,0,1
24,10.747229096720554,2.0,3,8.987321812850125,15.23,1,0.17,0,2,0.17204301075268819,15500.0,0.08333333333333333,0,0,0,1,0,0,0,0,0,1
23,10.762869251237097,7.0,2,8.517393171418904,11.36,0,0.11,0,4,0.10585819236550717,9446.6,0.17391304347826086,0,0,0,1,1,0,0,0,0,0
22,11.736109015484459,6.0,1,10.308985993422082,7.9,0,0.24,0,2,0.23999232024575212,41668.0,0.09090909090909091,1,0,0,0,0,1,0,0,0,0
25,11.321292693045136,6.0,1,8.412054873292933,7.42,0,0.05,0,3,0.05450581395348837,20640.0,0.12,0,0,0,1,1,0,0,0,0,0
25,10.085850775128717,6.0,1,8.94910546953925,8.9,1,0.32,0,3,0.32083333333333336,6000.0,0.12,0,0,0,1,0,0,0,0,1,0
33,10.691967639914864,17.0,1,9.680406499268875,7.9,0,0.36,0,10,0.36363636363636365,4000.0,0.30303030303030304,1,0,0,0,0,0,0,0,0,1
24,11.561725152903833,8.0,2,8.699681400989514,9.99,0,0.06,0,2,0.05714285714285714,35000.0,0.08333333333333333,1,0,0,0,0,0,0,1,0,0
22,11.127277689932466,6.0,1,9.472781556562168,7.88,0,0.19,0,2,0.19117647058823528,22666.666666666668,0.09090909090909091,1,0,0,0,0,0,0,1,0,0
36,11.338583982516495,14.0,1,6.90875477931522,7.51,0,0.01,0,16,0.011904761904761904,4941.176470588235,0.4444444444444444,1,0,0,0,0,0,0,0,0,1
25,11.51293546492023,9.0,1,9.36314729221994,6.62,0,0.12,0,3,0.1165,25000.0,0.12,1,0,0,0,0,0,1,0,0,0
24,11.211833885608513,7.0,5,8.824824939175638,20.3,1,0.09,1,2,0.0918918918918919,24666.666666666668,0.08333333333333333,0,0,0,1,1,0,0,0,0,0
39,10.308985993422082,4.0,1,9.24725072599628,8.9,0,0.35,0,13,0.3458333333333333,2142.8571428571427,0.3333333333333333,1,0,0,0,0,1,0,0,0,0
21,10.727684925086583,5.0,1,8.699681400989514,6.03,0,0.13,0,4,0.13157894736842105,9120.0,0.19047619047619047,1,0,0,0,0,0,0,1,0,0
26,10.389026137075234,0.0,1,8.160803920954665,8.59,0,0.11,0,2,0.1076923076923077,10833.333333333334,0.07692307692307693,1,0,0,0,0,0,1,0,0,0
31,10.385944565501662,4.0,3,8.922791623969637,13.48,0,0.23,0,5,0.23148148148148148,5400.0,0.16129032258064516,1,0,0,0,0,0,0,0,0,1
26,10.778977123006351,7.0,3,9.726213236963687,14.26,0,0.35,1,3,0.3489583333333333,12000.0,0.11538461538461539,1,0,0,0,0,0,1,0,0,0
22,10.896757843893464,6.0,1,9.392745258631441,8.49,0,0.22,0,4,0.2222222222222222,10800.0,0.18181818181818182,0,0,0,1,1,0,0,0,0,0
25,10.373522431293592,2.0,2,8.699681400989514,10.62,1,0.19,0,2,0.1875,10666.666666666666,0.08,0,0,0,1,0,0,0,1,0,0
30,10.915106645867503,0.0,3,8.699681400989514,12.99,0,0.11,1,6,0.10909090909090909,7857.142857142857,0.2,1,0,0,0,0,0,0,0,1,0
22,11.0186455364637,0.0,1,9.546884034617925,6.99,0,0.23,0,4,0.22950819672131148,12200.0,0.18181818181818182,0,0,0,1,0,1,0,0,0,0
41,10.819798284210286,0.0,3,8.853808274977197,12.87,0,0.14,1,12,0.14,3846.153846153846,0.2926829268292683,0,0,0,1,0,0,0,0,1,0
24,11.082157933374816,8.0,1,9.105090961257085,7.29,0,0.14,0,4,0.13846153846153847,13000.0,0.16666666666666666,0,0,1,0,0,1,0,0,0,0
29,10.422311107413181,0.0,2,8.699681400989514,11.12,0,0.18,0,7,0.17857142857142858,4200.0,0.2413793103448276,1,0,0,0,0,0,1,0,0,0
27,10.203629181337648,5.0,2,8.006700845440367,11.14,0,0.11,0,9,0.1111111111111111,2700.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,0
26,11.461642696843066,0.0,4,9.90353755128617,14.96,0,0.21,0,3,0.21052631578947367,23750.0,0.11538461538461539,1,0,0,0,0,1,0,0,0,0
27,10.878141527707198,10.0,2,8.630700432209832,11.86,0,0.11,0,6,0.10565240359218173,7572.0,0.2222222222222222,1,0,0,0,1,0,0,0,0,0
21,10.085850775128717,2.0,2,8.517393171418904,8.7,0,0.21,0,2,0.20833333333333334,8000.0,0.09523809523809523,1,0,0,0,0,1,0,0,0,0
22,11.580593459194764,6.0,5,10.085850775128717,19.69,1,0.22,1,2,0.22429906542056074,35666.666666666664,0.09090909090909091,1,0,0,0,0,0,1,0,0,0
24,10.691967639914864,1.0,2,8.294299608857235,8.7,0,0.09,0,2,0.09090909090909091,14666.666666666666,0.08333333333333333,0,0,0,1,0,1,0,0,0,0
24,10.684668503929622,1.0,1,9.287394001418473,5.42,0,0.25,0,2,0.24725274725274726,14560.0,0.08333333333333333,0,0,0,1,0,0,0,0,0,1
25,10.221977646629885,4.0,2,7.696667081526462,12.53,0,0.08,0,4,0.08,5500.0,0.16,0,0,0,1,0,0,0,1,0,0
23,11.561725152903833,0.0,3,8.517393171418904,13.485,0,0.05,1,3,0.047619047619047616,26250.0,0.13043478260869565,0,0,1,0,0,0,0,0,0,1
27,11.200964361058276,5.0,2,9.798182590890704,10.99,0,0.25,0,8,0.2459016393442623,8133.333333333333,0.2962962962962963,1,0,0,0,0,0,0,0,1,0
26,10.601647149919609,1.0,1,8.294299608857235,6.76,0,0.1,0,4,0.09950248756218906,8040.0,0.15384615384615385,0,0,0,1,0,1,0,0,0,0
24,11.338583982516495,9.0,2,10.12667110305036,11.26,0,0.3,0,4,0.2976190476190476,16800.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,1
40,10.941092854629048,4.0,6,10.239995502805316,18.62,1,0.5,0,14,0.49603174603174605,3763.2,0.35,0,0,0,1,0,0,1,0,0,0
34,11.314486721293981,3.0,1,8.517393171418904,8.32,0,0.06,0,9,0.06097560975609756,8200.0,0.2647058823529412,0,0,0,1,0,0,1,0,0,0
26,11.192733974822708,3.0,1,8.412054873292933,7.74,0,0.06,0,2,0.06198347107438017,24200.0,0.07692307692307693,1,0,0,0,0,0,0,1,0,0
32,12.367345048436391,1.0,3,10.12667110305036,12.53,0,0.11,1,7,0.10638297872340426,29375.0,0.21875,0,0,0,1,0,0,0,0,1,0
27,10.88410428296653,11.0,4,9.105090961257085,15.58,1,0.17,1,7,0.16878903246375723,6665.125,0.25925925925925924,0,0,0,1,0,0,0,1,0,0
23,10.065648918115544,8.0,1,8.343077871169383,7.49,0,0.18,0,3,0.17857142857142858,5880.0,0.13043478260869565,0,0,0,1,0,0,0,1,0,0
27,11.127277689932466,0.0,3,8.006700845440367,14.65,0,0.04,1,10,0.04411764705882353,6181.818181818182,0.37037037037037035,1,0,0,0,0,0,1,0,0,0
24,10.463131911491967,8.0,1,8.35490952835879,6.99,0,0.12,0,2,0.12142857142857143,11666.666666666666,0.08333333333333333,0,0,0,1,0,0,0,0,1,0
28,11.302216779257382,6.0,1,7.824445930877619,5.99,0,0.03,0,6,0.030864197530864196,11571.42857142857,0.21428571428571427,1,0,0,0,0,0,0,0,0,1
28,11.050905878263567,7.0,3,9.056722883310583,13.49,0,0.14,0,8,0.1361111111111111,7000.0,0.2857142857142857,1,0,0,0,0,1,0,0,0,0
28,11.324195417595107,10.0,2,9.798182590890704,10.99,0,0.22,0,7,0.21739130434782608,10350.0,0.25,1,0,0,0,0,0,0,0,0,1
22,10.308985993422082,4.0,2,8.542080906924017,10.0,0,0.17,0,3,0.17083333333333334,7500.0,0.13636363636363635,0,0,1,0,0,1,0,0,0,0
39,11.225256725762893,6.0,1,9.680406499268875,7.88,0,0.21,0,14,0.21333333333333335,5000.0,0.358974358974359,1,0,0,0,1,0,0,0,0,0
23,11.264476926102367,0.0,6,9.90353755128617,18.25,1,0.26,1,2,0.2564102564102564,26000.0,0.08695652173913043,0,0,0,1,0,0,1,0,0,0
29,10.859018228147887,2.0,3,7.9105906122564775,11.66,0,0.05,0,8,0.052403846153846155,5777.777777777777,0.27586206896551724,0,0,0,1,0,1,0,0,0,0
21,10.19559730831506,4.0,1,7.601402334583733,6.99,1,0.07,0,3,0.07467144563918758,6696.0,0.14285714285714285,1,0,0,0,0,1,0,0,0,0
22,10.859018228147887,0.0,3,8.764209507142004,11.34,0,0.12,1,4,0.12307692307692308,10400.0,0.18181818181818182,1,0,0,0,0,1,0,0,0,0
23,11.633380483255026,3.0,2,10.463131911491967,10.99,0,0.31,0,4,0.3102836879432624,22560.0,0.17391304347826086,1,0,0,0,1,0,0,0,0,0
32,10.778977123006351,15.0,1,8.188966863648876,6.92,0,0.07,0,5,0.075,8000.0,0.15625,0,0,0,1,1,0,0,0,0,0
25,11.998439434579149,2.0,1,10.463131911491967,7.49,0,0.22,0,4,0.2153846153846154,32500.0,0.16,0,0,0,1,0,0,0,0,0,1
25,11.150534214035387,9.0,2,8.853808274977197,11.49,0,0.1,0,2,0.10057471264367816,23200.0,0.08,1,0,0,0,0,0,0,0,0,1
36,9.392745258631441,4.0,2,8.294299608857235,10.62,1,0.33,0,11,0.3333333333333333,1000.0,0.3055555555555556,0,0,0,1,0,0,0,1,0,0
22,10.627285172294831,6.0,2,9.350189267092581,11.58,1,0.28,0,3,0.27882843565124626,10311.0,0.13636363636363635,1,0,0,0,1,0,0,0,0,0
24,10.896757843893464,3.0,2,8.630700432209832,10.59,0,0.1,0,4,0.1037037037037037,10800.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,1
24,11.251573687764477,8.0,1,9.546884034617925,8.94,0,0.18,0,3,0.18181818181818182,19250.0,0.125,1,0,0,0,0,0,0,1,0,0
26,10.434145214930487,5.0,1,8.517393171418904,5.79,0,0.15,0,4,0.14705882352941177,6800.0,0.15384615384615385,1,0,0,0,0,0,0,0,1,0
33,10.695053711936849,2.0,1,8.517393171418904,7.49,0,0.11,0,8,0.11328620627152437,4904.0,0.24242424242424243,1,0,0,0,0,1,0,0,0,0
26,10.985309671896763,3.0,3,9.90353755128617,13.485,1,0.34,0,4,0.3389830508474576,11800.0,0.15384615384615385,0,0,0,1,0,0,0,0,1,0
25,11.279744203985432,1.0,3,9.32375833901174,14.79,1,0.14,1,3,0.1414141414141414,19800.0,0.12,1,0,0,0,0,0,0,0,1,0
28,11.002116507732017,4.0,1,9.210440366976517,6.54,0,0.17,0,9,0.16666666666666666,6000.0,0.32142857142857145,0,0,0,1,0,0,1,0,0,0
24,10.849356503939038,6.0,2,9.90353755128617,12.21,1,0.39,0,4,0.3883495145631068,10300.0,0.16666666666666666,0,0,0,1,0,0,0,0,0,1
24,10.085850775128717,3.0,3,8.006700845440367,13.98,0,0.13,0,2,0.125,8000.0,0.08333333333333333,0,0,1,0,0,1,0,0,0,0
26,11.135347860348954,1.0,3,8.294299608857235,14.22,1,0.06,1,2,0.05835071698443495,22850.333333333332,0.07692307692307693,1,0,0,0,0,1,0,0,0,0
25,9.864798697921016,0.0,2,9.091106284052485,10.65,1,0.46,0,4,0.46127858627858626,3848.0,0.16,0,0,0,1,0,0,1,0,0,0
32,10.768506042432708,2.0,2,8.575650760987806,11.49,0,0.11,0,8,0.11157894736842106,5277.777777777777,0.25,0,0,0,1,0,0,0,1,0,0
23,11.002116507732017,7.0,1,10.160104563907877,7.9,0,0.43,0,4,0.43083333333333335,12000.0,0.17391304347826086,1,0,0,0,0,1,0,0,0,0
22,11.06665398721974,5.0,1,8.79497643168877,8.9,0,0.1,0,4,0.103125,12800.0,0.18181818181818182,0,0,0,1,1,0,0,0,0,0
30,11.51293546492023,2.0,4,9.210440366976517,16.77,0,0.1,1,10,0.1,9090.90909090909,0.3333333333333333,1,0,0,0,0,1,0,0,0,0
38,11.67335070422742,7.0,2,9.680406499268875,10.75,0,0.14,0,16,0.1362862010221465,6905.882352941177,0.42105263157894735,1,0,0,0,0,0,0,0,1,0
23,10.491301994830229,7.0,2,8.294299608857235,10.99,1,0.11,0,4,0.1111111111111111,7200.0,0.17391304347826086,0,0,0,1,0,0,0,1,0,0
24,10.859018228147887,2.0,1,8.476579508530941,7.49,0,0.09,0,2,0.09230769230769231,17333.333333333332,0.08333333333333333,1,0,0,0,0,0,0,1,0,0
35,10.34177474101152,9.0,3,9.61587214452889,13.16,0,0.48,0,9,0.4838709677419355,3100.0,0.2571428571428571,1,0,0,0,0,1,0,0,0,0
25,11.407576060361786,9.0,3,8.699681400989514,13.49,0,0.07,0,4,0.06666666666666667,18000.0,0.16,0,0,0,1,0,0,1,0,0,0
29,10.239852640559992,4.0,1,8.294299608857235,6.92,0,0.14,0,7,0.1428775539362766,3499.5,0.2413793103448276,0,0,0,1,0,0,0,1,0,0
24,10.778977123006351,5.0,1,9.741027444837728,6.91,0,0.35,0,4,0.3541666666666667,9600.0,0.16666666666666666,1,0,0,0,0,0,1,0,0,0
21,10.819798284210286,5.0,1,8.996651979432729,6.17,0,0.16,0,2,0.1615,16666.666666666668,0.09523809523809523,0,0,0,1,1,0,0,0,0,0
25,11.314486721293981,5.0,3,8.699681400989514,13.485,0,0.07,0,3,0.07317073170731707,20500.0,0.12,0,0,0,1,0,0,0,1,0,0
